,serialId,date,collarId,latitude,longitude,positionId,species_id,first_scraped,last_scraped,species_name
11117,T5HS-7301,2025-09-21T07:30:30Z,16650,-2.228063,34.54264,149654199,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11118,T5HS-7303,2025-09-21T07:30:30Z,16652,-2.301267,34.579295,149677073,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11119,T5HS-7300,2025-09-21T07:30:30Z,16649,-1.53146,34.927827,149658724,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11120,T5HS-7566,2025-09-21T07:30:30Z,17329,-1.754203,35.099658,149683710,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11121,T5HS-5583,2025-09-21T07:30:30Z,13288,-1.984838,34.928492,149654874,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11122,T5HS-5583,2025-09-21T07:30:01Z,13288,-1.98464,34.928213,149652159,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11123,T5HS-5583,2025-09-21T07:00:30Z,13288,-1.9847,34.928643,149654873,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11124,T5HS-5583,2025-09-21T06:30:30Z,13288,-1.984722,34.928597,149652170,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11125,T5HS-5583,2025-09-21T06:00:30Z,13288,-1.984847,34.928858,149652169,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11126,T5HS-5583,2025-09-21T05:30:30Z,13288,-1.984868,34.928873,149652168,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11127,T5HS-5583,2025-09-21T05:00:30Z,13288,-1.988145,34.930778,149652167,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11128,T5HS-5583,2025-09-21T04:30:30Z,13288,-1.99085,34.93317,149652166,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11129,T5HS-5583,2025-09-21T04:00:30Z,13288,-1.991733,34.936212,149652165,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11130,T5HS-7287,2025-09-21T03:30:51Z,16636,-1.771527,35.141852,149683664,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11131,T5HS-6666,2025-09-21T03:30:44Z,14980,-1.772107,35.071768,149727518,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
11132,T5HS-7291,2025-09-21T03:30:41Z,16640,-1.710852,34.954178,149665558,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11133,T5HS-6142,2025-09-21T03:30:41Z,14161,-1.79326,34.955943,149707228,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11134,T5HS-7303,2025-09-21T03:30:41Z,16652,-2.314077,34.585942,149677072,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11135,T5HS-5570,2025-09-21T03:30:41Z,13274,-2.080363,35.176985,149673702,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11136,T5HS-7292,2025-09-21T03:30:41Z,16641,-1.9505,34.98269,149656281,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11137,T5HS-5601,2025-09-21T03:30:38Z,13306,-1.82887,35.139772,149656268,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11138,T5HS-5607,2025-09-21T03:30:36Z,13312,-2.008623,34.60485,149683686,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11139,T5HS-7300,2025-09-21T03:30:34Z,16649,-1.526057,34.927925,149658723,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11140,T5HS-7301,2025-09-21T03:30:33Z,16650,-2.217492,34.562257,149654198,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11141,T5HS-5594,2025-09-21T03:30:33Z,13299,-1.782165,35.189332,149658699,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11142,T5HS-7296,2025-09-21T03:30:31Z,16645,-1.871822,35.090717,149671557,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11143,T5HS-7293,2025-09-21T03:30:30Z,16642,-2.13821,34.277235,149673716,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11144,T5HS-5583,2025-09-21T03:30:30Z,13288,-1.991258,34.937157,149652164,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11145,T5HS-7304,2025-09-21T03:30:30Z,16653,-2.152462,34.453273,149656308,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11146,T5HS-7566,2025-09-21T03:30:30Z,17329,-1.752903,35.099348,149649646,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11147,T5HS-7564,2025-09-21T03:30:30Z,17327,-1.718935,35.043778,149673674,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11148,T5HS-7298,2025-09-21T03:30:30Z,16647,-1.440693,34.887483,149674779,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11149,T5HS-5593,2025-09-21T03:30:30Z,13298,-1.619428,34.931713,149707157,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11150,T5HS-7561,2025-09-21T03:30:30Z,17324,-1.890127,35.055188,149658711,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11151,T5HS-7306,2025-09-21T03:30:30Z,16655,-1.388148,34.90161,149673688,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11152,T5HS-7289,2025-09-21T03:30:30Z,16638,-1.645478,34.951323,149677084,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11153,T5HS-7302,2025-09-21T03:30:30Z,16651,-1.636683,34.971423,149683730,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11154,T5HS-7562,2025-09-21T03:30:30Z,17325,-1.736055,35.109133,149656295,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11155,T5HS-5608,2025-09-21T03:30:30Z,13313,-1.321077,34.964613,149683698,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11156,T5HS-7566,2025-09-21T03:30:09Z,17329,-1.752533,35.099093,149649635,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11157,T5HS-5583,2025-09-21T03:00:30Z,13288,-1.99017,34.940425,149652163,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11158,T5HS-5583,2025-09-21T02:30:30Z,13288,-1.989365,34.941793,149652162,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11159,T5HS-5583,2025-09-21T02:00:30Z,13288,-1.989283,34.941843,149652161,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11160,T5HS-5583,2025-09-21T01:30:30Z,13288,-1.989313,34.94181,149652160,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11161,T5HS-5583,2025-09-21T01:30:08Z,13288,-1.988907,34.94144,149648803,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11162,T5HS-5583,2025-09-21T01:00:30Z,13288,-1.98932,34.941788,149648814,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11163,T5HS-5583,2025-09-21T00:30:30Z,13288,-1.989252,34.941648,149648813,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11164,T5HS-5583,2025-09-21T00:00:30Z,13288,-1.98927,34.941662,149648812,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11165,T5H-1861,2025-09-20T23:31:42Z,10743,55.87136,-4.290133,149646275,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11166,T5HS-5593,2025-09-20T23:31:12Z,13298,-1.62145,34.930912,149646146,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11167,T5HS-5593,2025-09-20T23:31:07Z,13298,-1.62112,34.930773,149646132,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11168,T5HS-5570,2025-09-20T23:30:59Z,13274,-2.073815,35.176122,149673701,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11169,T5HS-6142,2025-09-20T23:30:42Z,14161,-1.794497,34.95785,149646160,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11170,T5HS-7293,2025-09-20T23:30:42Z,16642,-2.144412,34.277858,149673715,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11171,T5HS-5607,2025-09-20T23:30:42Z,13312,-2.003928,34.606317,149683685,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11172,T5HS-5608,2025-09-20T23:30:42Z,13313,-1.32069,34.959625,149683697,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11173,T5HS-5594,2025-09-20T23:30:41Z,13299,-1.779337,35.195127,149658698,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11174,T5HS-7303,2025-09-20T23:30:41Z,16652,-2.315357,34.58232,149646176,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11175,T5HS-7304,2025-09-20T23:30:41Z,16653,-2.143553,34.455322,149656307,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11176,T5HS-7296,2025-09-20T23:30:41Z,16645,-1.86107,35.105543,149671556,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11177,T5HS-7287,2025-09-20T23:30:41Z,16636,-1.767265,35.139757,149646198,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11178,T5HS-5601,2025-09-20T23:30:41Z,13306,-1.834162,35.144237,149656267,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11179,T5HS-7562,2025-09-20T23:30:40Z,17325,-1.74087,35.114588,149656294,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11180,T5HS-7301,2025-09-20T23:30:39Z,16650,-2.215678,34.565368,149654197,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11181,T5HS-7302,2025-09-20T23:30:36Z,16651,-1.63546,34.971033,149646223,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11182,T5HS-7298,2025-09-20T23:30:34Z,16647,-1.442685,34.88823,149674778,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11183,T5HS-7291,2025-09-20T23:30:30Z,16640,-1.709618,34.956355,149665557,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11184,T5HS-7306,2025-09-20T23:30:30Z,16655,-1.392002,34.895712,149673687,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11185,T5HS-7289,2025-09-20T23:30:30Z,16638,-1.646625,34.952698,149646241,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11186,T5HS-7561,2025-09-20T23:30:30Z,17324,-1.887963,35.05078,149658710,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11187,T5HS-7566,2025-09-20T23:30:30Z,17329,-1.753873,35.09763,149649645,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11188,T5HS-7564,2025-09-20T23:30:30Z,17327,-1.719692,35.044957,149673673,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11189,T5HS-5583,2025-09-20T23:30:30Z,13288,-1.989052,34.941882,149648811,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11190,T5HS-7292,2025-09-20T23:30:30Z,16641,-1.949982,34.985963,149656279,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11191,T5HS-7300,2025-09-20T23:30:30Z,16649,-1.524952,34.927967,149658722,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11192,T5HS-7302,2025-09-20T23:30:09Z,16651,-1.6352,34.97088,149646203,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11193,T5HS-7289,2025-09-20T23:30:06Z,16638,-1.646293,34.952533,149646224,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11194,T5HS-7287,2025-09-20T23:30:03Z,16636,-1.76704,35.139627,149646177,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11195,T5HS-6142,2025-09-20T23:30:02Z,14161,-1.794347,34.957653,149646147,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11196,T5HS-7303,2025-09-20T23:30:01Z,16652,-2.315093,34.582187,149646162,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11197,T5HS-5583,2025-09-20T23:00:30Z,13288,-1.985647,34.943412,149648810,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11198,T5HS-5583,2025-09-20T22:30:30Z,13288,-1.984502,34.945563,149648809,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11199,T5HS-5583,2025-09-20T22:00:30Z,13288,-1.98457,34.946268,149648808,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11200,T5HS-5583,2025-09-20T21:30:30Z,13288,-1.984515,34.94655,149648807,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11201,T5HS-5583,2025-09-20T21:00:30Z,13288,-1.984412,34.946617,149648806,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11202,T5HS-5583,2025-09-20T20:30:30Z,13288,-1.98446,34.946603,149648805,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11203,T5HS-5583,2025-09-20T20:00:30Z,13288,-1.984578,34.946385,149648804,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11204,T5HS-7303,2025-09-20T19:30:46Z,16652,-2.317623,34.577147,149646175,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11205,T5HS-5608,2025-09-20T19:30:43Z,13313,-1.319018,34.959815,149683696,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11206,T5HS-7304,2025-09-20T19:30:42Z,16653,-2.1407,34.45533,149656306,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11207,T5HS-5570,2025-09-20T19:30:41Z,13274,-2.077275,35.171548,149673700,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11208,T5HS-7564,2025-09-20T19:30:41Z,17327,-1.720068,35.046702,149673672,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11209,T5HS-7302,2025-09-20T19:30:41Z,16651,-1.636222,34.96796,149646220,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11210,T5HS-7289,2025-09-20T19:30:41Z,16638,-1.645847,34.9511,149646240,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11211,T5HS-7561,2025-09-20T19:30:40Z,17324,-1.888557,35.049507,149658709,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11212,T5HS-7562,2025-09-20T19:30:32Z,17325,-1.740823,35.114922,149656293,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11213,T5HS-7298,2025-09-20T19:30:31Z,16647,-1.442818,34.88288,149674777,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11214,T5HS-5583,2025-09-20T19:30:30Z,13288,-1.984528,34.946462,149639161,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11215,T5HS-7300,2025-09-20T19:30:30Z,16649,-1.52199,34.933478,149658721,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11216,T5HS-7291,2025-09-20T19:30:30Z,16640,-1.711902,34.958018,149665556,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11217,T5HS-7306,2025-09-20T19:30:30Z,16655,-1.382907,34.890435,149673686,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11218,T5HS-7566,2025-09-20T19:30:30Z,17329,-1.755408,35.091777,149649644,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11219,T5HS-5594,2025-09-20T19:30:30Z,13299,-1.781393,35.192508,149658697,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11220,T5HS-7296,2025-09-20T19:30:30Z,16645,-1.860375,35.106413,149671555,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11221,T5HS-7301,2025-09-20T19:30:30Z,16650,-2.215415,34.569557,149654196,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11222,T5HS-5601,2025-09-20T19:30:30Z,13306,-1.838953,35.146757,149656266,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11223,T5HS-7287,2025-09-20T19:30:30Z,16636,-1.763298,35.134213,149646194,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11224,T5HS-7293,2025-09-20T19:30:30Z,16642,-2.1481,34.279177,149673714,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11225,T5HS-7292,2025-09-20T19:30:30Z,16641,-1.949252,34.986523,149656278,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11226,T5HS-5583,2025-09-20T19:30:06Z,13288,-1.984213,34.946133,149639150,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11227,T5HS-6139,2025-09-20T19:30:01Z,14158,-2.038187,34.901333,149639165,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11228,T5HS-5583,2025-09-20T19:00:30Z,13288,-1.98461,34.946318,149639160,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11229,T5HS-5583,2025-09-20T18:30:30Z,13288,-1.98464,34.946373,149639159,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11230,T5HS-5583,2025-09-20T18:00:30Z,13288,-1.984642,34.946352,149639158,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11231,T5HS-5583,2025-09-20T17:30:30Z,13288,-1.984632,34.94652,149639157,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11232,T5HS-5583,2025-09-20T17:00:30Z,13288,-1.978718,34.952142,149639156,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11233,T5HS-5583,2025-09-20T16:30:30Z,13288,-1.97828,34.952942,149639155,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11234,T5HS-5583,2025-09-20T16:00:30Z,13288,-1.978298,34.95313,149639154,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11235,T5HS-7304,2025-09-20T15:31:11Z,16653,-2.133813,34.46178,149656305,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11236,T5HS-5607,2025-09-20T15:30:42Z,13312,-2.001112,34.59913,149683684,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11237,T5HS-6142,2025-09-20T15:30:42Z,14161,-1.798253,34.95861,149646159,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11238,T5HS-7564,2025-09-20T15:30:41Z,17327,-1.71407,35.052203,149673671,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11239,T5HS-5593,2025-09-20T15:30:41Z,13298,-1.61459,34.852013,149646145,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11240,T5HS-7562,2025-09-20T15:30:41Z,17325,-1.744568,35.116917,149656292,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11241,T5HS-7303,2025-09-20T15:30:41Z,16652,-2.286462,34.564085,149646174,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11242,T5HS-7291,2025-09-20T15:30:41Z,16640,-1.711918,34.959853,149665554,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11243,T5HS-7298,2025-09-20T15:30:40Z,16647,-1.442122,34.876993,149674776,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11244,T5HS-7301,2025-09-20T15:30:40Z,16650,-2.213085,34.569465,149654195,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11245,T5HS-7561,2025-09-20T15:30:37Z,17324,-1.90925,35.047152,149658708,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11246,T5HS-5570,2025-09-20T15:30:35Z,13274,-2.08511,35.176257,149673699,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
11247,T5HS-5608,2025-09-20T15:30:32Z,13313,-1.304463,34.968723,149683695,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11248,T5HS-5594,2025-09-20T15:30:30Z,13299,-1.776265,35.194117,149658696,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11249,T5HS-7306,2025-09-20T15:30:30Z,16655,-1.379273,34.880343,149673685,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11250,T5HS-7289,2025-09-20T15:30:30Z,16638,-1.644047,34.945775,149646239,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11251,T5HS-7300,2025-09-20T15:30:30Z,16649,-1.51799,34.931888,149658720,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11252,T5HS-7566,2025-09-20T15:30:30Z,17329,-1.757222,35.088117,149649643,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
11253,T5HS-7287,2025-09-20T15:30:30Z,16636,-1.763383,35.126283,149646190,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11254,T5HS-7293,2025-09-20T15:30:30Z,16642,-2.144535,34.268707,149673713,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11255,T5HS-7292,2025-09-20T15:30:30Z,16641,-1.942953,34.9829,149656277,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11256,T5HS-7296,2025-09-20T15:30:30Z,16645,-1.870678,35.09054,149671554,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11257,T5HS-5601,2025-09-20T15:30:30Z,13306,-1.84578,35.147038,149656265,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11258,T5HS-5583,2025-09-20T15:30:30Z,13288,-1.9775,34.954633,149639153,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11259,T5HS-6139,2025-09-20T15:30:09Z,14158,-2.033067,34.902187,149636644,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11260,T5HS-5583,2025-09-20T15:00:30Z,13288,-1.976752,34.956602,149639152,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11261,T5HS-5583,2025-09-20T14:30:30Z,13288,-1.976283,34.957217,149639151,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11262,T5HS-5583,2025-09-20T14:30:05Z,13288,-1.976107,34.9568,149636193,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11263,T5HS-5583,2025-09-20T14:00:30Z,13288,-1.976333,34.957233,149636204,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11264,T5HS-5583,2025-09-20T13:30:30Z,13288,-1.976313,34.957248,149636203,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11265,T5HS-5583,2025-09-20T13:00:30Z,13288,-1.976308,34.957427,149636202,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11266,T5HS-5583,2025-09-20T12:30:30Z,13288,-1.976098,34.957812,149636201,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
11267,T5HS-5583,2025-09-20T12:00:30Z,13288,-1.972155,34.960138,149636200,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
